+----------------------------------------+-----+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Registry name                          |  ID | Effects                                                                                                                                                                                                       |
| extraalchemy:leech_long                | 243 | PotionEffect:{Potion:[reg:extraalchemy:effect.leech,name:effect.leech,isBad:false,isBeneficial:true],amplifier:0,duration:1200,isSplashPotion:false,isAmbient:false}                                          |
| extraalchemy:leech_normal              | 204 | PotionEffect:{Potion:[reg:extraalchemy:effect.leech,name:effect.leech,isBad:false,isBeneficial:true],amplifier:0,duration:900,isSplashPotion:false,isAmbient:false}                                           |
| extraalchemy:leech_strong              | 207 | PotionEffect:{Potion:[reg:extraalchemy:effect.leech,name:effect.leech,isBad:false,isBeneficial:true],amplifier:1,duration:400,isSplashPotion:false,isAmbient:false}                                           |
| extraalchemy:magnetism_long            | 219 | PotionEffect:{Potion:[reg:extraalchemy:effect.magnetism,name:effect.magnetism,isBad:false,isBeneficial:true],amplifier:0,duration:4800,isSplashPotion:false,isAmbient:false}                                  |
| extraalchemy:magnetism_normal          | 175 | PotionEffect:{Potion:[reg:extraalchemy:effect.magnetism,name:effect.magnetism,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                  |
| extraalchemy:magnetism_strong          | 227 | PotionEffect:{Potion:[reg:extraalchemy:effect.magnetism,name:effect.magnetism,isBad:false,isBeneficial:true],amplifier:1,duration:2400,isSplashPotion:false,isAmbient:false}                                  |
| extraalchemy:pacifism_long             | 193 | PotionEffect:{Potion:[reg:extraalchemy:effect.pacifism,name:effect.pacifism,isBad:false,isBeneficial:true],amplifier:0,duration:800,isSplashPotion:false,isAmbient:false}                                     |
| extraalchemy:pacifism_normal           | 195 | PotionEffect:{Potion:[reg:extraalchemy:effect.pacifism,name:effect.pacifism,isBad:false,isBeneficial:true],amplifier:0,duration:500,isSplashPotion:false,isAmbient:false}                                     |
| extraalchemy:pacifism_strong           | 214 | PotionEffect:{Potion:[reg:extraalchemy:effect.pacifism,name:effect.pacifism,isBad:false,isBeneficial:true],amplifier:1,duration:300,isSplashPotion:false,isAmbient:false}                                     |
| extraalchemy:pain_long                 | 202 | PotionEffect:{Potion:[reg:extraalchemy:effect.pain,name:effect.pain,isBad:true,isBeneficial:false],amplifier:0,duration:6000,isSplashPotion:false,isAmbient:false}                                            |
| extraalchemy:pain_normal               | 201 | PotionEffect:{Potion:[reg:extraalchemy:effect.pain,name:effect.pain,isBad:true,isBeneficial:false],amplifier:0,duration:3000,isSplashPotion:false,isAmbient:false}                                            |
| extraalchemy:pain_strong               | 215 | PotionEffect:{Potion:[reg:extraalchemy:effect.pain,name:effect.pain,isBad:true,isBeneficial:false],amplifier:1,duration:2400,isSplashPotion:false,isAmbient:false}                                            |
| extraalchemy:photosynthesis_long       | 239 | PotionEffect:{Potion:[reg:extraalchemy:effect.photosynthesis,name:effect.photosynthesis,isBad:false,isBeneficial:true],amplifier:0,duration:2000,isSplashPotion:false,isAmbient:false}                        |
| extraalchemy:photosynthesis_normal     | 187 | PotionEffect:{Potion:[reg:extraalchemy:effect.photosynthesis,name:effect.photosynthesis,isBad:false,isBeneficial:true],amplifier:0,duration:1600,isSplashPotion:false,isAmbient:false}                        |
| extraalchemy:photosynthesis_strong     | 188 | PotionEffect:{Potion:[reg:extraalchemy:effect.photosynthesis,name:effect.photosynthesis,isBad:false,isBeneficial:true],amplifier:1,duration:1200,isSplashPotion:false,isAmbient:false}                        |
| extraalchemy:pull_long                 | 222 | PotionEffect:{Potion:[reg:extraalchemy:effect.pull,name:effect.pull,isBad:true,isBeneficial:false],amplifier:0,duration:2400,isSplashPotion:false,isAmbient:false}                                            |
| extraalchemy:pull_normal               | 200 | PotionEffect:{Potion:[reg:extraalchemy:effect.pull,name:effect.pull,isBad:true,isBeneficial:false],amplifier:0,duration:1200,isSplashPotion:false,isAmbient:false}                                            |
| extraalchemy:pull_strong               | 213 | PotionEffect:{Potion:[reg:extraalchemy:effect.pull,name:effect.pull,isBad:true,isBeneficial:false],amplifier:1,duration:600,isSplashPotion:false,isAmbient:false}                                             |
| extraalchemy:push_long                 | 172 | PotionEffect:{Potion:[reg:extraalchemy:effect.push,name:effect.push,isBad:true,isBeneficial:false],amplifier:0,duration:2400,isSplashPotion:false,isAmbient:false}                                            |
| extraalchemy:push_normal               | 182 | PotionEffect:{Potion:[reg:extraalchemy:effect.push,name:effect.push,isBad:true,isBeneficial:false],amplifier:0,duration:1200,isSplashPotion:false,isAmbient:false}                                            |
| extraalchemy:push_strong               | 199 | PotionEffect:{Potion:[reg:extraalchemy:effect.push,name:effect.push,isBad:true,isBeneficial:false],amplifier:1,duration:600,isSplashPotion:false,isAmbient:false}                                             |
| extraalchemy:pyper_long                | 217 | PotionEffect:{Potion:[reg:extraalchemy:effect.piper,name:effect.piper,isBad:false,isBeneficial:true],amplifier:0,duration:4800,isSplashPotion:false,isAmbient:false}                                          |
| extraalchemy:pyper_normal              | 234 | PotionEffect:{Potion:[reg:extraalchemy:effect.piper,name:effect.piper,isBad:false,isBeneficial:true],amplifier:0,duration:2400,isSplashPotion:false,isAmbient:false}                                          |
| extraalchemy:pyper_strong              | 232 | PotionEffect:{Potion:[reg:extraalchemy:effect.piper,name:effect.piper,isBad:false,isBeneficial:true],amplifier:1,duration:2000,isSplashPotion:false,isAmbient:false}                                          |
| extraalchemy:recall_long               | 224 | PotionEffect:{Potion:[reg:extraalchemy:effect.recall,name:effect.recall,isBad:false,isBeneficial:true],amplifier:0,duration:1600,isSplashPotion:false,isAmbient:false}                                        |
| extraalchemy:recall_normal             | 178 | PotionEffect:{Potion:[reg:extraalchemy:effect.recall,name:effect.recall,isBad:false,isBeneficial:true],amplifier:0,duration:800,isSplashPotion:false,isAmbient:false}                                         |
| extraalchemy:recall_strong             | 230 | PotionEffect:{Potion:[reg:extraalchemy:effect.recall,name:effect.recall,isBad:false,isBeneficial:true],amplifier:1,duration:600,isSplashPotion:false,isAmbient:false}                                         |
| extraalchemy:reincarnation_long        | 236 | PotionEffect:{Potion:[reg:extraalchemy:effect.reincarnation,name:effect.reincarnation,isBad:false,isBeneficial:true],amplifier:0,duration:12000,isSplashPotion:false,isAmbient:false}                         |
| extraalchemy:reincarnation_normal      | 229 | PotionEffect:{Potion:[reg:extraalchemy:effect.reincarnation,name:effect.reincarnation,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                          |
| extraalchemy:reincarnation_strong      | 170 | PotionEffect:{Potion:[reg:extraalchemy:effect.reincarnation,name:effect.reincarnation,isBad:false,isBeneficial:true],amplifier:1,duration:6000,isSplashPotion:false,isAmbient:false}                          |
| extraalchemy:return_normal             | 220 | PotionEffect:{Potion:[reg:extraalchemy:effect.return,name:effect.return,isBad:false,isBeneficial:true],amplifier:0,duration:0,isSplashPotion:false,isAmbient:false}                                           |
| extraalchemy:sails_long                | 205 | PotionEffect:{Potion:[reg:extraalchemy:effect.sails,name:effect.sails,isBad:false,isBeneficial:true],amplifier:0,duration:4800,isSplashPotion:false,isAmbient:false}                                          |
| extraalchemy:sails_normal              | 212 | PotionEffect:{Potion:[reg:extraalchemy:effect.sails,name:effect.sails,isBad:false,isBeneficial:true],amplifier:0,duration:2400,isSplashPotion:false,isAmbient:false}                                          |
| extraalchemy:sails_strong              | 228 | PotionEffect:{Potion:[reg:extraalchemy:effect.sails,name:effect.sails,isBad:false,isBeneficial:true],amplifier:1,duration:1000,isSplashPotion:false,isAmbient:false}                                          |
| extraalchemy:sinking_long              | 208 | PotionEffect:{Potion:[reg:extraalchemy:effect.sinking,name:effect.sinking,isBad:true,isBeneficial:false],amplifier:0,duration:800,isSplashPotion:false,isAmbient:false}                                       |
| extraalchemy:sinking_normal            | 181 | PotionEffect:{Potion:[reg:extraalchemy:effect.sinking,name:effect.sinking,isBad:true,isBeneficial:false],amplifier:0,duration:600,isSplashPotion:false,isAmbient:false}                                       |
| extraalchemy:sinking_strong            | 191 | PotionEffect:{Potion:[reg:extraalchemy:effect.sinking,name:effect.sinking,isBad:true,isBeneficial:false],amplifier:1,duration:300,isSplashPotion:false,isAmbient:false}                                       |
| minecraft:awkward                      |   4 |                                                                                                                                                                                                               |
| minecraft:empty                        |   0 |                                                                                                                                                                                                               |
| minecraft:fire_resistance              |  12 | PotionEffect:{Potion:[reg:minecraft:fire_resistance,name:effect.fireResistance,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                 |
| minecraft:harming                      |  23 | PotionEffect:{Potion:[reg:minecraft:instant_damage,name:effect.harm,isBad:true,isBeneficial:true],amplifier:0,duration:1,isSplashPotion:false,isAmbient:false}                                                |
| minecraft:healing                      |  21 | PotionEffect:{Potion:[reg:minecraft:instant_health,name:effect.heal,isBad:false,isBeneficial:true],amplifier:0,duration:1,isSplashPotion:false,isAmbient:false}                                               |
| minecraft:invisibility                 |   7 | PotionEffect:{Potion:[reg:minecraft:invisibility,name:effect.invisibility,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                      |
| minecraft:leaping                      |   9 | PotionEffect:{Potion:[reg:minecraft:jump_boost,name:effect.jump,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                                |
| minecraft:long_fire_resistance         |  13 | PotionEffect:{Potion:[reg:minecraft:fire_resistance,name:effect.fireResistance,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                 |
| minecraft:long_invisibility            |   8 | PotionEffect:{Potion:[reg:minecraft:invisibility,name:effect.invisibility,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                      |
| minecraft:long_leaping                 |  10 | PotionEffect:{Potion:[reg:minecraft:jump_boost,name:effect.jump,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                                |
| minecraft:long_night_vision            |   6 | PotionEffect:{Potion:[reg:minecraft:night_vision,name:effect.nightVision,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                       |
| minecraft:long_poison                  |  26 | PotionEffect:{Potion:[reg:minecraft:poison,name:effect.poison,isBad:true,isBeneficial:false],amplifier:0,duration:1800,isSplashPotion:false,isAmbient:false}                                                  |
| minecraft:long_regeneration            |  29 | PotionEffect:{Potion:[reg:minecraft:regeneration,name:effect.regeneration,isBad:false,isBeneficial:true],amplifier:0,duration:1800,isSplashPotion:false,isAmbient:false}                                      |
| minecraft:long_slowness                |  18 | PotionEffect:{Potion:[reg:minecraft:slowness,name:effect.moveSlowdown,isBad:true,isBeneficial:false],amplifier:0,duration:4800,isSplashPotion:false,isAmbient:false}                                          |
| minecraft:long_strength                |  32 | PotionEffect:{Potion:[reg:minecraft:strength,name:effect.damageBoost,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                           |
| minecraft:long_swiftness               |  15 | PotionEffect:{Potion:[reg:minecraft:speed,name:effect.moveSpeed,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                                |
| minecraft:long_water_breathing         |  20 | PotionEffect:{Potion:[reg:minecraft:water_breathing,name:effect.waterBreathing,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                 |
| minecraft:long_weakness                |  35 | PotionEffect:{Potion:[reg:minecraft:weakness,name:effect.weakness,isBad:true,isBeneficial:false],amplifier:0,duration:4800,isSplashPotion:false,isAmbient:false}                                              |
| minecraft:luck                         |  36 | PotionEffect:{Potion:[reg:minecraft:luck,name:effect.luck,isBad:false,isBeneficial:true],amplifier:0,duration:6000,isSplashPotion:false,isAmbient:false}                                                      |
| minecraft:mundane                      |   2 |                                                                                                                                                                                                               |
| minecraft:night_vision                 |   5 | PotionEffect:{Potion:[reg:minecraft:night_vision,name:effect.nightVision,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                       |
| minecraft:poison                       |  25 | PotionEffect:{Potion:[reg:minecraft:poison,name:effect.poison,isBad:true,isBeneficial:false],amplifier:0,duration:900,isSplashPotion:false,isAmbient:false}                                                   |
| minecraft:regeneration                 |  28 | PotionEffect:{Potion:[reg:minecraft:regeneration,name:effect.regeneration,isBad:false,isBeneficial:true],amplifier:0,duration:900,isSplashPotion:false,isAmbient:false}                                       |
| minecraft:slowness                     |  17 | PotionEffect:{Potion:[reg:minecraft:slowness,name:effect.moveSlowdown,isBad:true,isBeneficial:false],amplifier:0,duration:1800,isSplashPotion:false,isAmbient:false}                                          |
| minecraft:strength                     |  31 | PotionEffect:{Potion:[reg:minecraft:strength,name:effect.damageBoost,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                           |
| minecraft:strong_harming               |  24 | PotionEffect:{Potion:[reg:minecraft:instant_damage,name:effect.harm,isBad:true,isBeneficial:true],amplifier:1,duration:1,isSplashPotion:false,isAmbient:false}                                                |
| minecraft:strong_healing               |  22 | PotionEffect:{Potion:[reg:minecraft:instant_health,name:effect.heal,isBad:false,isBeneficial:true],amplifier:1,duration:1,isSplashPotion:false,isAmbient:false}                                               |
| minecraft:strong_leaping               |  11 | PotionEffect:{Potion:[reg:minecraft:jump_boost,name:effect.jump,isBad:false,isBeneficial:true],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                                |
| minecraft:strong_poison                |  27 | PotionEffect:{Potion:[reg:minecraft:poison,name:effect.poison,isBad:true,isBeneficial:false],amplifier:1,duration:432,isSplashPotion:false,isAmbient:false}                                                   |
| minecraft:strong_regeneration          |  30 | PotionEffect:{Potion:[reg:minecraft:regeneration,name:effect.regeneration,isBad:false,isBeneficial:true],amplifier:1,duration:450,isSplashPotion:false,isAmbient:false}                                       |
| minecraft:strong_strength              |  33 | PotionEffect:{Potion:[reg:minecraft:strength,name:effect.damageBoost,isBad:false,isBeneficial:true],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                           |
| minecraft:strong_swiftness             |  16 | PotionEffect:{Potion:[reg:minecraft:speed,name:effect.moveSpeed,isBad:false,isBeneficial:true],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                                |
| minecraft:swiftness                    |  14 | PotionEffect:{Potion:[reg:minecraft:speed,name:effect.moveSpeed,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                                |
| minecraft:thick                        |   3 |                                                                                                                                                                                                               |
| minecraft:water                        |   1 |                                                                                                                                                                                                               |
| minecraft:water_breathing              |  19 | PotionEffect:{Potion:[reg:minecraft:water_breathing,name:effect.waterBreathing,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                 |
| minecraft:weakness                     |  34 | PotionEffect:{Potion:[reg:minecraft:weakness,name:effect.weakness,isBad:true,isBeneficial:false],amplifier:0,duration:1800,isSplashPotion:false,isAmbient:false}                                              |
| mowziesmobs:long_poison_resist         | 180 | PotionEffect:{Potion:[reg:mowziesmobs:poison_resist,name:potion.poisonResist,isBad:false,isBeneficial:false],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                  |
| mowziesmobs:poison_resist              | 173 | PotionEffect:{Potion:[reg:mowziesmobs:poison_resist,name:potion.poisonResist,isBad:false,isBeneficial:false],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                  |
| mysticalwildlife:breeding              | 185 | PotionEffect:{Potion:[reg:mysticalwildlife:breeding,name:potion.effect.mysticalwildlife.breeding,isBad:false,isBeneficial:false],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}              |
| mysticalwildlife:breeding_instant      | 209 | PotionEffect:{Potion:[reg:mysticalwildlife:breeding_instant,name:potion.effect.mysticalwildlife.breeding_instant,isBad:false,isBeneficial:false],amplifier:0,duration:1,isSplashPotion:false,isAmbient:false} |
| mysticalwildlife:breeding_long         | 210 | PotionEffect:{Potion:[reg:mysticalwildlife:breeding,name:potion.effect.mysticalwildlife.breeding,isBad:false,isBeneficial:false],amplifier:0,duration:7200,isSplashPotion:false,isAmbient:false}              |
| mysticalwildlife:breeding_strong       | 206 | PotionEffect:{Potion:[reg:mysticalwildlife:breeding,name:potion.effect.mysticalwildlife.breeding,isBad:false,isBeneficial:false],amplifier:1,duration:2400,isSplashPotion:false,isAmbient:false}              |
| netherex:dispersal                     |  42 | PotionEffect:{Potion:[reg:netherex:infested,name:mob_effect.netherex:infested,isBad:true,isBeneficial:false],amplifier:0,duration:600,isSplashPotion:false,isAmbient:false}                                   |
| netherex:freezing                      | 128 | PotionEffect:{Potion:[reg:netherex:frozen,name:mob_effect.netherex:frozen,isBad:true,isBeneficial:false],amplifier:0,duration:600,isSplashPotion:false,isAmbient:false}                                       |
| netherex:frigid_health                 | 129 | PotionEffect:{Potion:[reg:netherex:frostbitten,name:mob_effect.netherex:frostbitten,isBad:true,isBeneficial:false],amplifier:0,duration:600,isSplashPotion:false,isAmbient:false}                             |
| netherex:sorrow                        | 131 | PotionEffect:{Potion:[reg:netherex:crying,name:mob_effect.netherex:crying,isBad:true,isBeneficial:false],amplifier:0,duration:600,isSplashPotion:false,isAmbient:false}                                       |
| potioncore:archery                     | 166 | PotionEffect:{Potion:[reg:potioncore:archery,name:effect.archery,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                               |
| potioncore:blindness                   |  51 | PotionEffect:{Potion:[reg:minecraft:blindness,name:effect.blindness,isBad:true,isBeneficial:false],amplifier:0,duration:900,isSplashPotion:false,isAmbient:false}                                             |
| potioncore:broken_armor                | 151 | PotionEffect:{Potion:[reg:potioncore:broken_armor,name:effect.broken_armor,isBad:true,isBeneficial:false],amplifier:0,duration:900,isSplashPotion:false,isAmbient:false}                                      |
| potioncore:climb                       | 114 | PotionEffect:{Potion:[reg:potioncore:climb,name:effect.climb,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                                   |
| potioncore:curse                       | 162 | PotionEffect:{Potion:[reg:potioncore:curse,name:effect.curse,isBad:true,isBeneficial:false],amplifier:0,duration:1,isSplashPotion:false,isAmbient:false}                                                      |
| potioncore:diamond_skin                |  97 | PotionEffect:{Potion:[reg:potioncore:diamond_skin,name:effect.diamond_skin,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                     |
| potioncore:dispel                      | 142 | PotionEffect:{Potion:[reg:potioncore:dispel,name:effect.dispel,isBad:true,isBeneficial:false],amplifier:0,duration:1,isSplashPotion:false,isAmbient:false}                                                    |
| potioncore:drown                       | 110 | PotionEffect:{Potion:[reg:potioncore:drown,name:effect.drown,isBad:true,isBeneficial:false],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                                   |
| potioncore:explode                     | 124 | PotionEffect:{Potion:[reg:potioncore:explode,name:effect.explode,isBad:true,isBeneficial:false],amplifier:0,duration:1,isSplashPotion:false,isAmbient:false}                                                  |
| potioncore:glowing                     |  62 | PotionEffect:{Potion:[reg:minecraft:glowing,name:effect.glowing,isBad:false,isBeneficial:false],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                               |
| potioncore:haste                       |  64 | PotionEffect:{Potion:[reg:minecraft:haste,name:effect.digSpeed,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                                 |
| potioncore:iron_skin                   |  89 | PotionEffect:{Potion:[reg:potioncore:iron_skin,name:effect.iron_skin,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                           |
| potioncore:klutz                       | 146 | PotionEffect:{Potion:[reg:potioncore:klutz,name:effect.klutz,isBad:true,isBeneficial:false],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                                   |
| potioncore:launch                      | 140 | PotionEffect:{Potion:[reg:potioncore:launch,name:effect.launch,isBad:true,isBeneficial:false],amplifier:0,duration:1,isSplashPotion:false,isAmbient:false}                                                    |
| potioncore:levitation                  |  56 | PotionEffect:{Potion:[reg:minecraft:levitation,name:effect.levitation,isBad:true,isBeneficial:false],amplifier:0,duration:600,isSplashPotion:false,isAmbient:false}                                           |
| potioncore:lightning                   | 130 | PotionEffect:{Potion:[reg:potioncore:lightning,name:effect.lightning,isBad:true,isBeneficial:false],amplifier:0,duration:1,isSplashPotion:false,isAmbient:false}                                              |
| potioncore:long_archery                | 168 | PotionEffect:{Potion:[reg:potioncore:archery,name:effect.archery,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                               |
| potioncore:long_blindness              |  53 | PotionEffect:{Potion:[reg:minecraft:blindness,name:effect.blindness,isBad:true,isBeneficial:false],amplifier:0,duration:1800,isSplashPotion:false,isAmbient:false}                                            |
